Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfWeek,IsWeekend,lag_1,lag_2,lag_4,rolling_mean_4,rolling_mean_12
27,0,74.17,4.069,138.7694608,7.725,2011,6,22,4,0,1820723.17,1725268.56,1757041.96,1766644.7525,1705720.6049999997
27,0,73.26,4.025,138.8606382,7.725,2011,6,23,4,0,2053708.01,1820723.17,1763545.32,1840811.2650000001,1742424.625
27,0,67.03,3.989,139.0028333,7.725,2011,6,24,4,0,1817914.71,2053708.01,1725268.56,1854403.6125,1758539.25
27,0,72.02,3.964,139.1832917,7.725,2011,6,25,4,0,1814740.09,1817914.71,1820723.17,1876771.495,1780213.3341666667
27,0,73.76,3.916,139.36375,7.85,2011,7,26,4,0,1811455.15,1814740.09,2053708.01,1874454.4900000002,1795428.9066666665
27,0,76.87,3.886,139.5442083,7.85,2011,7,27,4,0,1949983.93,1811455.15,1817914.71,1848523.47,1817107.2191666665
27,0,77.83,3.915,139.7006325,7.85,2011,7,28,4,0,2000055.27,1949983.93,1814740.09,1894058.6099999999,1839847.1908333332
27,0,82.28,3.972,139.7969712,7.85,2011,7,29,4,0,1762155.79,2000055.27,1811455.15,1880912.535,1826555.55
27,0,79.41,4.004,139.8933099,7.85,2011,7,30,4,0,1754879.45,1762155.79,1949983.93,1866768.61,1835955.9508333334
27,0,78.14,4.02,139.9896486,7.85,2011,8,31,4,0,1744879.06,1754879.45,2000055.27,1815492.3925,1834942.3758333332
27,0,76.67,3.995,140.0859873,7.85,2011,8,32,4,0,1747289.53,1744879.06,1762155.79,1752300.9575,1833587.7266666666
27,0,72.97,3.942,140.1289205,7.85,2011,8,33,4,0,1758437.96,1747289.53,1754879.45,1751371.5,1836351.8433333335
27,0,72.88,3.906,140.1629528,7.85,2011,8,34,4,0,1781905.24,1758437.96,1744879.06,1758127.9475,1833117.0158333334
27,0,71.44,3.879,140.196985,7.85,2011,9,35,4,0,2034400.78,1781905.24,1747289.53,1830508.3775000002,1831508.08
27,1,70.93,3.93,140.2310173,7.85,2011,9,36,4,0,1511717.53,2034400.78,1758437.96,1771615.3775,1805991.6483333332
27,0,69.65,3.937,140.2735,7.85,2011,9,37,4,0,1911470.84,1511717.53,1781905.24,1809873.5975000001,1814052.5441666665
27,0,63.61,3.899,140.32725,7.85,2011,9,38,4,0,1613773.9,1911470.84,2034400.78,1767840.7625,1797579.1066666667
27,0,70.92,3.858,140.381,7.85,2011,9,39,4,0,1606208.68,1613773.9,1511717.53,1660792.7374999998,1768931.1691666667
27,0,56.91,3.775,140.43475,7.906,2011,10,40,4,0,1599626.26,1606208.68,1911470.84,1682769.9200000002,1735562.085
27,0,64.78,3.744,140.4784194,7.906,2011,10,41,4,0,1672339.27,1599626.26,1613773.9,1622987.0274999999,1728077.375
27,0,59.62,3.757,140.4616048,7.906,2011,10,42,4,0,1682652.51,1672339.27,1606208.68,1640206.6800000002,1722058.4633333331
27,0,51.81,3.757,140.4447903,7.906,2011,10,43,4,0,1689591.44,1682652.51,1599626.26,1661052.37,1717451.1616666669
27,0,44.46,3.738,140.4279758,7.906,2011,11,44,4,0,1710372.4,1689591.44,1672339.27,1688738.9049999998,1714374.7341666666
27,0,49.69,3.719,140.4111613,7.906,2011,11,45,4,0,1621109.3,1710372.4,1682652.51,1675931.4125,1702930.6791666665
27,0,51.42,3.717,140.4127857,7.906,2011,11,46,4,0,1800728.07,1621109.3,1689591.44,1705450.3025000002,1704499.2483333333
27,1,47.88,3.689,140.4217857,7.906,2011,11,47,4,0,1723739.44,1800728.07,1710372.4,1713987.3025,1678610.8033333335
27,0,50.55,3.666,140.4307857,7.906,2011,12,48,4,0,2504400.71,1723739.44,1621109.3,1912494.3800000001,1761334.4016666666
27,0,46.28,3.627,140.4397857,7.906,2011,12,49,4,0,1806924.74,2504400.71,1800728.07,1958948.24,1752622.2266666668
27,0,40.68,3.611,140.4700795,7.906,2011,12,50,4,0,2014665.98,1806924.74,1723739.44,2012432.7175,1786029.9000000001
27,0,41.59,3.587,140.528765,7.906,2011,12,51,4,0,2205919.86,2014665.98,2504400.71,2132977.8225,1836005.8316666668
27,1,37.85,3.566,140.5874505,7.906,2011,12,52,4,0,2739019.75,2205919.86,1806924.74,2191632.5825,1930955.2891666668
27,0,35.8,3.585,140.6461359,8.009,2012,1,1,4,0,1650604.6,2739019.75,2014665.98,2152552.5475,1929144.0666666664
27,0,41.3,3.666,140.7048214,8.009,2012,1,2,4,0,1535287.4,1650604.6,2205919.86,2032707.9025,1916863.6408333334
27,0,30.35,3.705,140.8086118,8.009,2012,1,3,4,0,1492399.13,1535287.4,2739019.75,1854327.72,1900430.9483333332
27,0,36.96,3.737,140.9124021,8.009,2012,1,4,4,0,1542131.05,1492399.13,1650604.6,1555105.545,1886410.8358333334
27,0,42.52,3.796,141.0161924,8.009,2012,2,5,4,0,1263534.86,1542131.05,1535287.4,1458338.11,1856612.9658333333
27,1,37.86,3.826,141.1199827,8.009,2012,2,6,4,0,1564246.02,1263534.86,1492399.13,1465577.7650000001,1836906.1283333332
27,0,37.24,3.874,141.2140357,8.009,2012,2,7,4,0,1651605.35,1564246.02,1542131.05,1505379.32,1830894.9541666668
27,0,41.74,3.917,141.3007857,8.009,2012,2,8,4,0,1606221.56,1651605.35,1263534.86,1521401.9475000002,1756046.6916666667
27,0,40.07,3.983,141.3875357,8.009,2012,3,9,4,0,1648602.39,1606221.56,1564246.02,1617668.83,1742853.1624999999
27,0,44.32,4.021,141.4742857,8.009,2012,3,10,4,0,1509323.09,1648602.39,1651605.35,1603938.0975000001,1700741.255
27,0,49.6,4.021,141.55478,8.009,2012,3,11,4,0,1607343.41,1509323.09,1606221.56,1592872.6125,1650859.8841666665
27,0,57.3,4.054,141.6269332,8.009,2012,3,12,4,0,1635984.07,1607343.41,1648602.39,1600313.2400000002,1558940.2441666666
27,0,49.4,4.098,141.6990864,8.009,2012,3,13,4,0,1620839.34,1635984.07,1509323.09,1593372.4775,1556459.8058333334
27,0,48.73,4.143,141.7712396,8.253,2012,4,14,4,0,1615494.14,1620839.34,1607343.41,1619915.24,1563143.7008333334
27,0,52.22,4.187,141.8433929,8.253,2012,4,15,4,0,1899013.34,1615494.14,1635984.07,1692832.7225,1597028.2183333335
27,0,62.62,4.17,141.9015262,8.253,2012,4,16,4,0,1650405.21,1899013.34,1620839.34,1696438.0075,1606051.0650000002
27,0,52.33,4.163,141.9596595,8.253,2012,4,17,4,0,1639999.47,1650405.21,1615494.14,1701228.04,1637423.1158333335
27,0,53.68,4.124,142.0177929,8.253,2012,5,18,4,0,1565498.84,1639999.47,1899013.34,1688729.215,1637527.5175
27,0,58.97,4.055,142.0759262,8.253,2012,5,19,4,0,1669388.45,1565498.84,1650405.21,1631322.9925000002,1639009.4425
27,0,65.15,4.029,142.0970115,8.253,2012,5,20,4,0,1674306.31,1669388.45,1639999.47,1637298.2675,1644683.1716666669
27,0,64.77,3.979,142.1032776,8.253,2012,5,21,4,0,1707158.82,1674306.31,1565498.84,1654088.105,1649562.8741666665
27,0,73.4,3.915,142.1095438,8.253,2012,6,22,4,0,1818906.73,1707158.82,1669388.45,1717440.0775,1675361.5108333332
27,0,64.05,3.871,142.1158099,8.253,2012,6,23,4,0,1900638.6,1818906.73,1674306.31,1775252.615,1699802.7766666666
27,0,69.52,3.786,142.1292548,8.253,2012,6,24,4,0,1764756.31,1900638.6,1707158.82,1797865.115,1710533.7966666666
27,0,73.23,3.722,142.1606464,8.253,2012,6,25,4,0,1773500.56,1764756.31,1818906.73,1814450.55,1723255.5650000002
27,0,73.94,3.667,142.1920381,8.253,2012,6,26,4,0,1837884.79,1773500.56,1900638.6,1819195.0650000002,1741788.1191666666
27,0,82.08,3.646,142.2234298,8.239,2012,7,27,4,0,1842555.32,1837884.79,1764756.31,1804674.245,1737083.2841666667
27,0,78.95,3.689,142.2548214,8.239,2012,7,28,4,0,2062224.92,1842555.32,1773500.56,1879041.3975,1771401.593333333
27,0,78.64,3.732,142.2337569,8.239,2012,7,29,4,0,1755889.53,2062224.92,1837884.79,1874638.64,1781059.0983333334
27,0,76.01,3.82,142.2126924,8.239,2012,7,30,4,0,1730913.66,1755889.53,1842555.32,1847895.8575,1794843.6666666667
27,0,75.22,3.819,142.1916279,8.239,2012,8,31,4,0,1625883.71,1730913.66,2062224.92,1793727.9549999998,1791218.2716666667
28,0,67.38,3.105,126.3805667,14.099,2010,4,17,4,0,1244177.21,1268240.66,1441559.4,1334084.1199999999,1421794.3141666667
28,0,70.15,3.127,126.2898,14.099,2010,5,18,4,0,1186971.02,1244177.21,1382359.21,1270437.025,1381345.875
28,0,68.44,3.145,126.2085484,14.099,2010,5,19,4,0,1532893.22,1186971.02,1268240.66,1308070.5274999999,1379172.9358333333
28,0,76.2,3.12,126.1843871,14.099,2010,5,20,4,0,1245898.73,1532893.22,1244177.21,1302485.045,1358722.795
28,0,67.84,3.058,126.1602258,14.099,2010,5,21,4,0,1217923.71,1245898.73,1186971.02,1295921.67,1331701.9933333334
28,0,81.39,2.941,126.1360645,14.099,2010,6,22,4,0,1176588.25,1217923.71,1532893.22,1293325.9775,1295714.7266666668
28,0,90.84,2.949,126.1119032,14.099,2010,6,23,4,0,1543678.02,1176588.25,1245898.73,1296022.1775,1313781.4691666665
28,0,81.06,3.043,126.114,14.099,2010,6,24,4,0,1348995.17,1543678.02,1217923.71,1321796.2875,1319546.1141666665
28,0,87.27,3.084,126.1266,14.099,2010,6,25,4,0,1267619.06,1348995.17,1176588.25,1334220.125,1321408.6383333334
28,0,91.98,3.105,126.1392,14.18,2010,7,26,4,0,1231025.07,1267619.06,1543678.02,1347829.33,1303864.1108333333
28,0,90.37,3.1,126.1518,14.18,2010,7,27,4,0,1399960.15,1231025.07,1348995.17,1311899.8625,1305330.8558333332
28,0,97.18,3.094,126.1498065,14.18,2010,7,28,4,0,1340293.87,1399960.15,1267619.06,1309724.5375,1311335.29
28,0,99.22,3.112,126.1283548,14.18,2010,7,29,4,0,1225336.41,1340293.87,1231025.07,1299153.875,1309765.2233333334
28,0,96.31,3.017,126.1069032,14.18,2010,7,30,4,0,1205884.98,1225336.41,1399960.15,1292868.8525,1311341.3866666667
28,0,92.95,3.123,126.0854516,14.18,2010,8,31,4,0,1150204.71,1205884.98,1340293.87,1230429.9925000002,1279450.6775
28,0,87.01,3.159,126.064,14.18,2010,8,32,4,0,1523101.38,1150204.71,1225336.41,1276131.87,1302550.8983333334
28,0,92.81,3.041,126.0766452,14.18,2010,8,33,4,0,1218688.09,1523101.38,1205884.98,1274469.79,1302614.5966666667
28,0,93.19,3.129,126.0892903,14.18,2010,8,34,4,0,1195897.6,1218688.09,1150204.71,1271972.945,1304223.7091666667
28,0,83.12,3.087,126.1019355,14.18,2010,9,35,4,0,1191585.92,1195897.6,1523101.38,1282318.2475,1274882.7008333334
28,1,83.63,3.044,126.1145806,14.18,2010,9,36,4,0,1523410.71,1191585.92,1218688.09,1282395.58,1289417.3291666666
28,0,82.45,3.028,126.1454667,14.18,2010,9,37,4,0,1246062.17,1523410.71,1195897.6,1289239.1,1287620.9216666666
28,0,81.77,2.939,126.1900333,14.18,2010,9,38,4,0,1159812.35,1246062.17,1191585.92,1280217.7874999999,1281686.5283333333
28,0,85.2,3.001,126.2346,14.313,2010,10,39,4,0,1111797.21,1159812.35,1523410.71,1260270.6099999999,1257672.95
28,0,71.82,3.013,126.2791667,14.313,2010,10,40,4,0,1203080.41,1111797.21,1246062.17,1180188.035,1246238.4949999999
28,0,75.0,2.976,126.3266774,14.313,2010,10,41,4,0,1334571.87,1203080.41,1159812.35,1202315.46,1255341.45
28,0,68.85,3.014,126.3815484,14.313,2010,10,42,4,0,1158062.99,1334571.87,1111797.21,1201878.12,1251356.2841666664
28,0,61.09,3.016,126.4364194,14.313,2010,10,43,4,0,1120619.32,1158062.99,1203080.41,1204083.6475,1248890.835
28,0,65.49,3.129,126.4912903,14.313,2010,11,44,4,0,1231688.48,1120619.32,1334571.87,1211235.665,1224606.4266666668
28,0,57.79,3.13,126.5461613,14.313,2010,11,45,4,0,1501663.26,1231688.48,1158062.99,1253008.5125,1248187.6908333332
28,0,58.18,3.161,126.6072,14.313,2010,11,46,4,0,1266460.45,1501663.26,1120619.32,1280107.8775,1254067.9283333335
28,1,47.66,3.162,126.6692667,14.313,2010,11,47,4,0,1179315.72,1266460.45,1231688.48,1294781.9775,1253045.4116666666
28,0,43.33,3.041,126.7313333,14.313,2010,12,48,4,0,1937033.5,1179315.72,1501663.26,1471118.2325,1287513.9775
28,0,50.01,3.203,126.7934,14.313,2010,12,49,4,0,1447916.29,1937033.5,1266460.45,1457681.49,1304335.1541666668
28,0,52.77,3.236,126.8794839,14.313,2010,12,50,4,0,1466164.49,1447916.29,1179315.72,1507607.5,1329864.4991666665
28,0,52.02,3.236,126.9835806,14.313,2010,12,51,4,0,1510443.62,1466164.49,1937033.5,1590389.475,1363085.0333333334
28,1,45.64,3.148,127.0876774,14.313,2010,12,52,4,0,2026026.39,1510443.62,1447916.29,1612637.6975,1431663.865
28,0,37.64,3.287,127.1917742,14.021,2011,1,1,4,0,1090558.57,2026026.39,1466164.49,1523298.2675,1411329.423333333
28,0,43.15,3.312,127.3009355,14.021,2011,1,2,4,0,1402902.47,1090558.57,1510443.62,1507482.7625,1431732.7133333336
28,0,53.53,3.223,127.4404839,14.021,2011,1,3,4,0,1098286.61,1402902.47,2026026.39,1404443.51,1429871.6541666668
28,0,50.74,3.342,127.5800323,14.021,2011,1,4,4,0,1079669.11,1098286.61,1090558.57,1167854.1900000002,1417203.3733333333
28,0,45.14,3.348,127.7195806,14.021,2011,2,5,4,0,1127859.69,1079669.11,1402902.47,1177179.47,1386053.0758333334
28,1,51.3,3.381,127.859129,14.021,2011,2,6,4,0,1564897.32,1127859.69,1098286.61,1217678.1825,1410922.8150000002
28,0,53.35,3.43,127.99525,14.021,2011,2,7,4,0,1397301.38,1564897.32,1079669.11,1292431.875,1429088.2866666669
28,0,48.45,3.53,128.13,14.021,2011,2,8,4,0,1514828.82,1397301.38,1127859.69,1401221.8025,1393904.5633333332
28,0,51.72,3.674,128.26475,14.021,2011,3,9,4,0,1311796.91,1514828.82,1564897.32,1447206.1075,1382561.2816666665
28,0,57.75,3.818,128.3995,14.021,2011,3,10,4,0,1723736.91,1311796.91,1397301.38,1486916.005,1404025.6500000001
28,0,64.21,3.692,128.5121935,14.021,2011,3,11,4,0,1380836.35,1723736.91,1514828.82,1482799.7475,1393225.0441666667
28,0,54.4,3.909,128.6160645,14.021,2011,3,12,4,0,1286413.71,1380836.35,1311796.91,1425695.97,1331590.6541666666
28,0,63.63,3.772,128.7199355,13.736,2011,4,13,4,0,1201059.72,1286413.71,1723736.91,1398011.6725,1340799.0833333333
28,0,64.47,4.003,128.8238065,13.736,2011,4,14,4,0,1336838.41,1201059.72,1380836.35,1301287.0475,1335293.7449999999
28,0,57.63,3.868,128.9107333,13.736,2011,4,15,4,0,1414713.5,1336838.41,1286413.71,1309756.335,1361662.6524999999
28,0,72.12,4.134,128.9553,13.736,2011,4,16,4,0,1240126.07,1414713.5,1201059.72,1298184.4249999998,1375034.0658333332
28,0,68.27,4.151,128.9998667,13.736,2011,4,17,4,0,1297452.0,1240126.07,1336838.41,1322282.495,1389166.7583333333
28,0,68.4,4.193,129.0444333,13.736,2011,5,18,4,0,1222367.9,1297452.0,1414713.5,1293664.8675,1360622.64
28,0,70.93,4.202,129.089,13.736,2011,5,19,4,0,1515890.38,1222367.9,1240126.07,1318959.0875,1370505.0566666666
28,0,66.59,4.169,129.0756774,13.736,2011,5,20,4,0,1253316.3,1515890.38,1297452.0,1322256.645,1348712.3466666667
28,0,76.67,4.087,129.0623548,13.736,2011,5,21,4,0,1151282.31,1253316.3,1222367.9,1285714.2225,1335336.1300000001
28,0,71.81,4.031,129.0490323,13.736,2011,6,22,4,0,1160043.98,1151282.31,1515890.38,1270133.2425,1288361.7191666667
28,0,78.72,3.981,129.0357097,13.736,2011,6,23,4,0,1403779.25,1160043.98,1253316.3,1242105.46,1290273.6275000002
28,0,86.84,3.935,129.0432,13.736,2011,6,24,4,0,1339972.83,1403779.25,1151282.31,1263769.5925,1294736.8875
28,0,88.95,3.898,129.0663,13.736,2011,6,25,4,0,1268503.49,1339972.83,1160043.98,1293074.8875,1300357.2016666664
28,0,89.85,3.842,129.0894,13.503,2011,7,26,4,0,1208809.34,1268503.49,1403779.25,1305266.2275,1289688.1125
28,0,89.9,3.705,129.1125,13.503,2011,7,27,4,0,1319054.57,1208809.34,1339972.83,1284085.0575,1281716.5350000001
28,0,88.1,3.692,129.1338387,13.503,2011,7,28,4,0,1459655.85,1319054.57,1268503.49,1314005.8125,1300010.6833333333
28,0,91.17,3.794,129.1507742,13.503,2011,7,29,4,0,1197373.13,1459655.85,1208809.34,1296223.2225000001,1291670.7775
28,0,93.29,3.805,129.1677097,13.503,2011,7,30,4,0,1165870.54,1197373.13,1319054.57,1285488.5225,1286962.6641666668
28,0,90.61,3.803,129.1846452,13.503,2011,8,31,4,0,1114530.29,1165870.54,1459655.85,1234357.4525000001,1253515.99
28,0,91.04,3.701,129.2015806,13.503,2011,8,32,4,0,1523870.89,1114530.29,1197373.13,1250411.2125,1276062.2058333333
28,0,91.74,3.743,129.2405806,13.503,2011,8,33,4,0,1218764.94,1523870.89,1165870.54,1255759.165,1281685.7583333333
28,0,94.61,3.74,129.2832581,13.503,2011,8,34,4,0,1200019.74,1218764.94,1114530.29,1264296.4649999999,1285017.0716666665
28,0,93.66,3.798,129.3259355,13.503,2011,9,35,4,0,1166479.51,1200019.74,1523870.89,1277283.77,1265242.0933333333
28,1,88.0,3.913,129.3686129,13.503,2011,9,36,4,0,1468871.49,1166479.51,1218764.94,1263533.92,1275983.6483333332
28,0,76.36,3.918,129.4306,13.503,2011,9,37,4,0,1310087.0,1468871.49,1200019.74,1286364.435,1279448.9408333332
28,0,82.95,3.789,129.5183333,13.503,2011,9,38,4,0,1159212.1,1310087.0,1166479.51,1276162.525,1275315.8375
28,0,83.26,3.877,129.6060667,13.503,2011,9,39,4,0,1109105.92,1159212.1,1468871.49,1261819.1275,1257820.1166666667
28,0,70.44,3.827,129.6938,12.89,2011,10,40,4,0,1120731.76,1109105.92,1310087.0,1174784.195,1229576.4425
28,0,67.31,3.805,129.7706452,12.89,2011,10,41,4,0,1557314.58,1120731.76,1159212.1,1236591.09,1259571.5633333332
28,0,73.05,3.842,129.7821613,12.89,2011,10,42,4,0,1220984.94,1557314.58,1109105.92,1252034.3,1264164.43
28,0,67.41,3.727,129.7936774,12.89,2011,10,43,4,0,1203172.05,1220984.94,1120731.76,1275550.8325,1271551.2433333334
28,0,59.77,3.828,129.8051935,12.89,2011,11,44,4,0,1242746.06,1203172.05,1557314.58,1306054.4075000002,1248124.1741666666
28,0,48.76,3.824,129.8167097,12.89,2011,11,45,4,0,1576654.67,1242746.06,1220984.94,1310889.4300000002,1277948.3183333334
28,0,54.2,3.813,129.8268333,12.89,2011,11,46,4,0,1402654.95,1576654.67,1203172.05,1356306.9324999999,1294834.5858333332
28,1,53.25,3.622,129.8364,12.89,2011,11,47,4,0,1255081.22,1402654.95,1242746.06,1369284.225,1302218.0616666668
28,0,52.5,3.701,129.8459667,12.89,2011,12,48,4,0,1929738.27,1255081.22,1576654.67,1541032.2774999999,1340623.6266666667
28,0,42.17,3.644,129.8555333,12.89,2011,12,49,4,0,1368130.35,1929738.27,1402654.95,1488901.1974999998,1345460.5725
28,0,43.29,3.6,129.8980645,12.89,2011,12,50,4,0,1467024.3,1368130.35,1255081.22,1504993.5350000001,1371111.5891666666
28,0,45.4,3.541,129.9845484,12.89,2011,12,51,4,0,1429954.66,1467024.3,1929738.27,1548711.895,1397848.9841666666
28,1,44.64,3.428,130.0710323,12.89,2011,12,52,4,0,1796203.51,1429954.66,1368130.35,1515328.205,1454138.2966666669
28,0,50.43,3.599,130.1575161,12.187,2012,1,1,4,0,1270036.53,1796203.51,1467024.3,1490804.75,1430198.4591666667
28,0,48.07,3.657,130.244,12.187,2012,1,2,4,0,1466046.07,1270036.53,1429954.66,1490560.1925,1450620.22
28,0,46.2,3.66,130.2792258,12.187,2012,1,3,4,0,1161190.29,1466046.07,1796203.51,1423369.0999999999,1447121.74
28,0,50.43,3.675,130.3144516,12.187,2012,1,4,4,0,1129540.48,1161190.29,1270036.53,1256703.3425,1437687.9416666667
28,0,50.58,3.702,130.3496774,12.187,2012,2,5,4,0,1132948.48,1129540.48,1466046.07,1222431.33,1400712.4258333333
28,1,52.27,3.722,130.3849032,12.187,2012,2,6,4,0,1531599.44,1132948.48,1161190.29,1238819.6724999999,1411457.8
28,0,51.8,3.781,130.4546207,12.187,2012,2,7,4,0,1572966.15,1531599.44,1129540.48,1341763.6375,1437948.2108333334
28,0,53.13,3.95,130.5502069,12.187,2012,2,8,4,0,1501503.68,1572966.15,1132948.48,1434754.4375,1402261.995
28,0,52.27,4.178,130.6457931,12.187,2012,3,9,4,0,1323487.91,1501503.68,1531599.44,1482389.295,1398541.7916666667
28,0,54.54,4.25,130.7413793,12.187,2012,3,10,4,0,1451740.57,1323487.91,1572966.15,1462424.5775000001,1397268.1475
28,0,64.44,4.273,130.8261935,12.187,2012,3,11,4,0,1680764.06,1451740.57,1501503.68,1489374.055,1418168.9308333334
28,0,56.26,4.038,130.8966452,12.187,2012,3,12,4,0,1337875.49,1680764.06,1323487.91,1448467.0075,1379974.9291666667
28,0,64.36,4.294,130.9670968,12.187,2012,3,13,4,0,1216059.41,1337875.49,1451740.57,1421609.8824999998,1375476.8358333334
28,0,64.05,4.121,131.0375484,11.627,2012,4,14,4,0,1209524.11,1216059.41,1680764.06,1361055.7674999998,1354100.0058333334
28,0,64.28,4.254,131.108,11.627,2012,4,15,4,0,1559592.79,1209524.11,1337875.49,1330762.95,1387300.2141666666
28,0,66.73,4.222,131.1173333,11.627,2012,4,16,4,0,1290684.95,1559592.79,1216059.41,1318965.315,1400728.92
28,0,77.99,4.193,131.1266667,11.627,2012,4,17,4,0,1180797.2,1290684.95,1209524.11,1310149.7625,1404716.3133333335
28,0,76.03,4.171,131.136,11.627,2012,5,18,4,0,1170456.16,1180797.2,1559592.79,1300382.775,1374621.0399999998
28,0,77.27,4.186,131.1453333,11.627,2012,5,19,4,0,1450628.85,1170456.16,1290684.95,1273141.79,1364426.265
28,0,84.51,4.11,131.0983226,11.627,2012,5,20,4,0,1264575.18,1450628.85,1180797.2,1266614.3475,1344682.2233333334
28,0,83.84,4.293,131.0287742,11.627,2012,5,21,4,0,1213310.45,1264575.18,1170456.16,1274742.66,1335500.7683333333
28,0,78.11,4.277,130.9592258,11.627,2012,6,22,4,0,1151214.41,1213310.45,1450628.85,1269932.2225,1310456.9216666666
28,0,84.83,4.103,130.8896774,11.627,2012,6,23,4,0,1245480.95,1151214.41,1264575.18,1218645.2475,1274183.3291666666
28,0,85.94,4.144,130.8295333,11.627,2012,6,24,4,0,1440687.69,1245480.95,1213310.45,1262673.375,1282751.0125
28,0,91.61,4.014,130.7929,11.627,2012,6,25,4,0,1229760.97,1440687.69,1151214.41,1266786.005,1283892.8091666666
28,0,90.47,3.875,130.7562667,11.627,2012,6,26,4,0,1180671.55,1229760.97,1245480.95,1274150.29,1281488.4291666667
28,0,89.13,3.765,130.7196333,10.926,2012,7,27,4,0,1129031.98,1180671.55,1440687.69,1245038.0474999999,1245608.3616666666
28,0,95.61,3.723,130.683,10.926,2012,7,28,4,0,1500863.54,1129031.98,1229760.97,1260082.01,1263123.2441666666
28,0,85.53,3.726,130.7012903,10.926,2012,7,29,4,0,1179915.04,1500863.54,1180671.55,1247620.5275,1263049.7308333332
28,0,93.47,3.769,130.7195806,10.926,2012,7,30,4,0,1149427.48,1179915.04,1129031.98,1239809.51,1261297.3408333333
28,0,88.16,3.76,130.737871,10.926,2012,8,31,4,0,1135035.09,1149427.48,1500863.54,1241310.2875,1234997.860833333
29,0,50.96,2.935,132.0644333,10.16,2010,4,17,4,0,505329.66,509100.84,599629.25,545999.245,532257.3674999999
29,0,63.81,2.981,132.1062,10.16,2010,5,18,4,0,501013.47,505329.66,569937.23,521345.30000000005,529122.285
29,0,50.99,2.983,132.152129,10.16,2010,5,19,4,0,568497.35,501013.47,509100.84,520985.33,532357.6516666667
29,0,59.99,2.961,132.2230323,10.16,2010,5,20,4,0,518940.88,568497.35,505329.66,523445.33999999997,530402.8025
29,0,65.64,2.906,132.2939355,10.16,2010,5,21,4,0,502021.82,518940.88,501013.47,522618.37999999995,531536.4866666667
29,0,69.49,2.857,132.3648387,10.16,2010,6,22,4,0,577627.66,502021.82,568497.35,541771.9275,535081.4658333333
29,0,65.01,2.83,132.4357419,10.16,2010,6,23,4,0,588017.66,577627.66,518940.88,546652.005,540829.3966666667
29,0,67.13,2.805,132.4733333,10.16,2010,6,24,4,0,540716.58,588017.66,502021.82,552095.93,544484.8116666666
29,0,74.37,2.81,132.4976,10.16,2010,6,25,4,0,558731.74,540716.58,577627.66,566273.41,544963.6783333333
29,0,72.88,2.815,132.5218667,10.409,2010,7,26,4,0,585548.79,558731.74,588017.66,568253.6925,543790.3066666666
29,0,79.22,2.806,132.5461333,10.409,2010,7,27,4,0,581473.55,585548.79,540716.58,566617.665,544751.6666666666
29,0,76.3,2.796,132.5667742,10.409,2010,7,28,4,0,563449.43,581473.55,558731.74,572300.8775000001,549280.7158333333
29,0,76.91,2.784,132.5825806,10.409,2010,7,29,4,0,512292.01,563449.43,585548.79,560690.9450000001,549860.9116666667
29,0,76.35,2.792,132.5983871,10.409,2010,7,30,4,0,506502.09,512292.01,581473.55,540929.27,550318.2966666666
29,0,74.37,2.792,132.6141935,10.409,2010,8,31,4,0,509872.77,506502.09,563449.43,523029.075,545432.915
29,0,74.75,2.81,132.63,10.409,2010,8,32,4,0,519787.93,509872.77,512292.01,512113.70000000007,545503.5025000001
29,0,73.21,2.796,132.6616129,10.409,2010,8,33,4,0,495269.0,519787.93,506502.09,507857.9475,544940.7675
29,0,68.99,2.77,132.6932258,10.409,2010,8,34,4,0,531640.19,495269.0,509872.77,514142.47250000003,541108.4783333334
29,0,75.85,2.735,132.7248387,10.409,2010,9,35,4,0,545766.13,531640.19,519787.93,523115.8125,537587.5175
29,1,68.6,2.717,132.7564516,10.409,2010,9,36,4,0,579272.38,545766.13,495269.0,537986.9249999999,540800.5008333334
29,0,62.49,2.716,132.7670667,10.409,2010,9,37,4,0,491290.37,579272.38,531640.19,536992.2675,535180.3866666667
29,0,65.14,2.718,132.7619333,10.409,2010,9,38,4,0,463752.89,491290.37,545766.13,520020.4425,525030.7283333334
29,0,69.31,2.717,132.7568,10.524,2010,10,39,4,0,465338.41,463752.89,579272.38,499913.5125,515352.8
29,0,56.32,2.776,132.7516667,10.524,2010,10,40,4,0,474698.01,465338.41,491290.37,473769.92,507956.8483333333
29,0,55.23,2.878,132.7633548,10.524,2010,10,41,4,0,530059.06,474698.01,463752.89,483462.0925,509437.43583333335
29,0,50.24,2.919,132.8170968,10.524,2010,10,42,4,0,483011.69,530059.06,465338.41,488276.7925,507479.9025
29,0,57.73,2.938,132.8708387,10.524,2010,10,43,4,0,505221.17,483011.69,474698.01,498247.48250000004,507092.2691666666
29,0,44.34,2.938,132.9245806,10.524,2010,11,44,4,0,527058.59,505221.17,530059.06,511337.6275,507698.15750000003
29,0,44.42,2.961,132.9783226,10.524,2010,11,45,4,0,521002.97,527058.59,483011.69,509073.605,509842.655
29,0,48.62,3.03,132.9172,10.524,2010,11,46,4,0,524450.7,521002.97,505221.17,519433.3575,509243.53083333327
29,1,44.61,3.07,132.8369333,10.524,2010,11,47,4,0,508174.55,524450.7,527058.59,520171.70249999996,506110.89916666667
